,Account,Balance Date,Transaction Value,Balance
5851,30324819,2023-02-05,-141.51,1177.69
657,30340808,2023-01-31,,895.41
7295,30340808,2023-02-03,-123.39,772.02
2564,30340808,2023-02-06,-64.83,707.1899999999999
1526,30340808,2023-02-07,-121.9,585.29
5705,30340808,2023-02-14,-1660.2,-1074.91
658,30372316,2023-01-31,,189.39
5048,30372316,2023-02-02,-179.4,9.98999999999998
138,30372316,2023-02-08,151.99,161.98
3443,30372316,2023-02-08,-78.98,82.99999999999999
897,30372316,2023-02-09,1216.6,1299.6
2755,30372316,2023-02-09,-953.9,345.69999999999993
8088,30372316,2023-02-11,40.81,386.50999999999993
2291,30372316,2023-02-13,-102.23,284.2799999999999
2655,30372316,2023-02-14,-0.43,283.8499999999999
659,30374840,2023-01-31,,564.42
1618,30374840,2023-02-03,-96.42,467.99999999999994
1759,30374840,2023-02-03,-1278.2,-810.2
348,30374840,2023-02-07,204.81,-605.3900000000001
4005,30374840,2023-02-07,143.62,-461.77000000000004
3297,30374840,2023-02-08,107.7,-354.07000000000005
3356,30374840,2023-02-08,-38.13,-392.20000000000005
204,30374840,2023-02-10,-1585.0,-1977.2
660,30396291,2023-01-31,,803.37
1957,30396291,2023-02-03,199.09,1002.46
8067,30396291,2023-02-03,-610.8,391.6600000000001
5263,30396291,2023-02-06,-99.42,292.24000000000007
677,30396291,2023-02-06,-100.05,192.19000000000008
661,30409599,2023-01-31,,117.47
5586,30409599,2023-02-03,174.62,292.09000000000003
4101,30409599,2023-02-05,51.26,343.35
6811,30409599,2023-02-07,180.63,523.98
1264,30409599,2023-02-08,109.72,633.7
5699,30409599,2023-02-10,-28.25,605.45
1683,30409599,2023-02-14,867.5,1472.95
662,30428666,2023-01-31,,393.33
3070,30428666,2023-02-04,-150.02,243.30999999999997
5292,30428666,2023-02-05,-29.05,214.25999999999996
1427,30428666,2023-02-07,-66.67,147.58999999999997
4266,30428666,2023-02-11,40.71,188.29999999999998
663,30484027,2023-01-31,,272.71
5749,30484027,2023-02-01,127.65,400.36
6376,30484027,2023-02-03,-116.69,283.66999999999996
582,30484027,2023-02-05,78.67,362.34
6365,30484027,2023-02-09,-10.45,351.89
6321,30484027,2023-02-12,-76.6,275.28999999999996
1334,30484027,2023-02-12,-127.83,147.45999999999998
664,30511779,2023-01-31,,772.02
7450,30511779,2023-02-02,179.94,951.96
2933,30511779,2023-02-07,71.18,1023.14
4251,30511779,2023-02-08,106.87,1130.01
5607,30511779,2023-02-10,67.41,1197.42
4595,30511779,2023-02-11,114.77,1312.19
6501,30511779,2023-02-11,58.01,1370.2
665,30518350,2023-01-31,,490.85
210,30518350,2023-02-06,1498.3,1989.15
7474,30518350,2023-02-11,-19.24,1969.9099999999999
666,30557885,2023-01-31,,615.82
6568,30557885,2023-02-05,-678.7,-62.879999999999995
667,30565855,2023-01-31,,982.05
662,30565855,2023-02-05,1292.8,2274.85
1359,30565855,2023-02-09,-51.68,2223.17
4700,30565855,2023-02-11,-121.33,2101.84
2463,30565855,2023-02-13,70.54,2172.38
5196,30565855,2023-02-14,483.2,2655.58
668,30623117,2023-01-31,,266.92
2587,30623117,2023-02-04,-125.73,141.19
8465,30623117,2023-02-09,-1169.4,-1028.21
1357,30623117,2023-02-11,-38.74,-1066.95
5016,30623117,2023-02-11,-111.11,-1178.06
3509,30623117,2023-02-14,154.58,-1023.48
8041,30623117,2023-02-14,77.33,-946.15
6017,30623117,2023-02-14,-159.03,-1105.18
669,30647433,2023-01-31,,632.2
4087,30647433,2023-02-02,-224.91,407.2900000000001
8378,30647433,2023-02-03,-474.7,-67.40999999999997
7360,30647433,2023-02-04,-15.32,-82.72999999999996
7706,30647433,2023-02-05,-100.81,-183.53999999999996
36,30647433,2023-02-07,80.19,-103.34999999999997
5358,30647433,2023-02-07,-39.09,-142.43999999999997
1378,30647433,2023-02-10,104.39,-38.04999999999997
670,30657838,2023-01-31,,468.82
2057,30657838,2023-02-01,2239.3,2708.1200000000003
6273,30657838,2023-02-01,-91.95,2616.1700000000005
2834,30657838,2023-02-03,-139.16,2477.01
2273,30657838,2023-02-04,124.06,2601.07
163,30657838,2023-02-05,539.8,3140.8700000000003
991,30657838,2023-02-05,-161.8,2979.07
6410,30657838,2023-02-06,90.98,3070.05
6134,30657838,2023-02-06,-52.94,3017.11
1433,30657838,2023-02-08,84.11,3101.2200000000003
6573,30657838,2023-02-09,69.33,3170.55
6798,30657838,2023-02-11,152.76,3323.3100000000004
671,30671754,2023-01-31,,621.9
6143,30671754,2023-02-04,-133.3,488.59999999999997
8407,30671754,2023-02-07,5.07,493.66999999999996
672,30672740,2023-01-31,,355.33
4766,30672740,2023-02-02,187.4,542.73
4977,30672740,2023-02-06,126.49,669.22
6139,30672740,2023-02-07,46.51,715.73
5772,30672740,2023-02-11,1949.6,2665.33
4991,30672740,2023-02-13,-106.6,2558.73
673,30688447,2023-01-31,,555.31
4429,30688447,2023-02-03,-137.98,417.3299999999999
4456,30688447,2023-02-05,-160.67,256.65999999999997
5590,30688447,2023-02-06,81.99,338.65
5101,30688447,2023-02-10,-162.32,176.32999999999998
4200,30688447,2023-02-14,-101.76,74.56999999999998
674,30718836,2023-01-31,,360.78
4738,30718836,2023-02-01,186.89,547.67
3574,30718836,2023-02-01,-76.9,470.77
3633,30718836,2023-02-03,-133.1,337.66999999999996
8556,30718836,2023-02-04,58.09,395.76
7856,30718836,2023-02-06,-110.26,285.49999999999994
7966,30718836,2023-02-07,-16.27,269.22999999999996
7593,30718836,2023-02-08,-1127.4,-858.1700000000001
1359,30718836,2023-02-09,51.68,-806.4900000000001
2290,30718836,2023-02-11,64.55,-741.94
8474,30718836,2023-02-13,-75.16,-817.1000000000001
675,30723991,2023-01-31,,310.02
3174,30723991,2023-02-02,86.69,396.71
3318,30723991,2023-02-03,138.68,535.39
3628,30723991,2023-02-07,-95.78,439.61
676,30758515,2023-01-31,,35.74
2676,30758515,2023-02-01,102.39,138.13
2343,30758515,2023-02-02,61.09,199.22000000000003
637,30758515,2023-02-13,183.43,382.65000000000003
677,30760024,2023-01-31,,766.43
2150,30760024,2023-02-02,-77.14,689.29
1421,30760024,2023-02-03,-38.61,650.68
1245,30760024,2023-02-09,83.26,733.9399999999999
678,30791105,2023-01-31,,272.5
2589,30791105,2023-02-02,192.77,465.27
3523,30791105,2023-02-04,-113.62,351.65
2953,30791105,2023-02-06,102.01,453.66
5355,30791105,2023-02-06,-112.33,341.33000000000004
16,30791105,2023-02-10,179.95,521.28
2927,30791105,2023-02-11,107.01,628.29
679,30929422,2023-01-31,,161.53
8034,30929422,2023-02-01,-120.93,40.599999999999994
7596,30929422,2023-02-01,-159.64,-119.03999999999999
1530,30929422,2023-02-07,82.91,-36.129999999999995
6793,30929422,2023-02-08,-23.59,-59.72
1061,30929422,2023-02-08,-113.42,-173.14
3947,30929422,2023-02-11,-38.37,-211.51
73,30929422,2023-02-12,-76.48,-287.99
1784,30929422,2023-02-13,-113.91,-401.9
680,30970897,2023-01-31,,57.17
6509,30970897,2023-02-01,-141.6,-84.42999999999999
1813,30970897,2023-02-03,-110.54,-194.97
279,30970897,2023-02-03,-115.62,-310.59000000000003
6060,30970897,2023-02-04,-116.66,-427.25
27,30970897,2023-02-05,201.75,-225.5
567,30970897,2023-02-07,-141.27,-366.77
7227,30970897,2023-02-09,-113.36,-480.13
4427,30970897,2023-02-09,-157.3,-637.4300000000001
970,30970897,2023-02-12,27.9,-609.53
1689,30970897,2023-02-13,100.5,-509.03
681,30977834,2023-01-31,,203.99
6641,30977834,2023-02-02,175.73,379.72
3083,30977834,2023-02-04,686.5,1066.22
113,30977834,2023-02-04,-175.99,890.23
1214,30977834,2023-02-05,-35.3,854.9300000000001
2658,30977834,2023-02-07,-86.46,768.47
8467,30977834,2023-02-07,-87.82,680.6500000000001
8089,30977834,2023-02-10,67.29,747.94
5250,30977834,2023-02-12,45.23,793.1700000000001
682,30979429,2023-01-31,,414.1
6971,30979429,2023-02-01,-70.34,343.76
4407,30979429,2023-02-02,-865.4,-521.64
2202,30979429,2023-02-03,866.1,344.46000000000004
5606,30979429,2023-02-05,104.27,448.73
2327,30979429,2023-02-09,-160.06,288.67
2837,30979429,2023-02-11,35.07,323.74
7696,30979429,2023-02-12,-78.65,245.09
683,30990911,2023-01-31,,997.59
6421,30990911,2023-02-02,-144.05,853.54
1082,30990911,2023-02-04,170.56,1024.1
2245,30990911,2023-02-04,-173.9,850.2
5057,30990911,2023-02-07,-124.86,725.34
5478,30990911,2023-02-08,132.2,857.54
6594,30990911,2023-02-11,-106.4,751.14
684,31026801,2023-01-31,,85.36
686,31026801,2023-02-01,52.99,138.35
483,31026801,2023-02-06,-99.14,39.21000000000001
7460,31026801,2023-02-07,-102.26,-63.05
4163,31026801,2023-02-08,-47.58,-110.63
4619,31026801,2023-02-11,-62.33,-172.95999999999998
685,31131351,2023-01-31,,278.94
1389,31131351,2023-02-04,786.1,1065.04
3948,31131351,2023-02-04,262.0,1327.04
8566,31131351,2023-02-04,98.42,1425.46
2784,31131351,2023-02-06,29.95,1455.41
3620,31131351,2023-02-06,-1124.1,331.3100000000002
6585,31131351,2023-02-08,104.01,435.32000000000016
3989,31131351,2023-02-09,-158.52,276.8000000000002
1584,31131351,2023-02-12,-224.14,52.660000000000196
686,31150830,2023-01-31,,36.16
763,31150830,2023-02-01,-161.85,-125.69
35,31150830,2023-02-02,128.71,3.0200000000000102
6446,31150830,2023-02-02,126.12,129.14000000000001
5466,31150830,2023-02-05,-61.68,67.46000000000001
7772,31150830,2023-02-06,52.31,119.77000000000001
2414,31150830,2023-02-07,-435.8,-316.03
2059,31150830,2023-02-09,-55.88,-371.91
8585,31150830,2023-02-09,-70.29,-442.20000000000005
3833,31150830,2023-02-11,-84.45,-526.6500000000001
687,31158381,2023-01-31,,514.96
2139,31158381,2023-02-01,223.94,738.9000000000001
1942,31158381,2023-02-01,139.18,878.08
5665,31158381,2023-02-07,80.94,959.02
2159,31158381,2023-02-08,-132.45,826.57
8666,31158381,2023-02-13,-131.36,695.21
688,31183587,2023-01-31,,725.0
4532,31183587,2023-02-02,-36.32,688.68
1766,31183587,2023-02-03,-19.31,669.37
4280,31183587,2023-02-05,1152.5,1821.87
7531,31183587,2023-02-08,-952.0,869.8699999999999
5984,31183587,2023-02-12,221.72,1091.59
7698,31183587,2023-02-12,112.63,1204.2199999999998
425,31183587,2023-02-13,-76.49,1127.7299999999998
1459,31183587,2023-02-13,-117.77,1009.9599999999999
689,31187024,2023-01-31,,950.41
2771,31187024,2023-02-02,-105.52,844.89
828,31187024,2023-02-03,-49.39,795.5
2261,31187024,2023-02-04,-125.25,670.25
3829,31187024,2023-02-06,154.42,824.67
7964,31187024,2023-02-08,71.81,896.48
7177,31187024,2023-02-08,-537.9,358.5799999999999
2000,31187024,2023-02-10,782.2,1140.78
4875,31187024,2023-02-10,-163.18,977.5999999999999
690,31263913,2023-01-31,,267.5
421,31263913,2023-02-01,-48.78,218.72
6959,31263913,2023-02-02,-133.38,85.34
6892,31263913,2023-02-06,84.46,169.8
691,31319183,2023-01-31,,407.92
5813,31319183,2023-02-06,-95.11,312.81
4064,31319183,2023-02-08,58.82,371.63
1379,31319183,2023-02-09,-151.22,220.41000000000003
2379,31319183,2023-02-10,60.41,280.82000000000005
7636,31319183,2023-02-12,104.9,385.72
3414,31319183,2023-02-12,-63.33,322.39000000000004
4520,31319183,2023-02-13,126.66,449.05
692,31335654,2023-01-31,,217.33
4760,31335654,2023-02-02,125.99,343.32
6182,31335654,2023-02-07,146.82,490.14
5426,31335654,2023-02-10,88.62,578.76
2944,31335654,2023-02-10,87.63,666.39
8540,31335654,2023-02-12,1192.7,1859.0900000000001
693,31367758,2023-01-31,,536.16
169,31367758,2023-02-01,89.01,625.17
2173,31367758,2023-02-08,96.58,721.75
2324,31367758,2023-02-10,835.9,1557.65
3470,31367758,2023-02-13,107.55,1665.2
694,31392168,2023-01-31,,615.42
4709,31392168,2023-02-05,-177.67,437.75
7000,31392168,2023-02-08,170.98,608.73
1975,31392168,2023-02-10,143.84,752.5699999999999
2968,31392168,2023-02-13,44.2,796.77
695,31525756,2023-01-31,,363.68
5748,31525756,2023-02-01,81.02,444.7
2040,31525756,2023-02-07,146.76,591.46
943,31525756,2023-02-12,-128.32,463.14
2454,31525756,2023-02-13,-41.85,421.28999999999996
225,31525756,2023-02-13,-75.56,345.73
696,31537778,2023-01-31,,335.19
3433,31537778,2023-02-01,-36.43,298.76
6223,31537778,2023-02-14,118.75,417.51
697,31541158,2023-01-31,,215.94
3108,31541158,2023-02-07,-107.79,108.14999999999999
990,31541158,2023-02-09,120.47,228.62
4158,31541158,2023-02-09,73.6,302.21999999999997
8523,31541158,2023-02-13,-110.17,192.04999999999998
698,31557275,2023-01-31,,362.05
1202,31557275,2023-02-02,-162.35,199.70000000000002
74,31557275,2023-02-05,-63.32,136.38000000000002
930,31557275,2023-02-09,86.86,223.24
6217,31557275,2023-02-11,-166.3,56.94
7396,31557275,2023-02-14,59.81,116.75
699,31589468,2023-01-31,,713.44
626,31589468,2023-02-01,-78.07,635.3700000000001
1189,31589468,2023-02-01,-807.2,-171.82999999999993
523,31589468,2023-02-03,117.46,-54.36999999999993
3458,31589468,2023-02-10,142.13,87.76000000000006
3107,31589468,2023-02-14,-77.69,10.070000000000064
700,31594938,2023-01-31,,486.88
8405,31594938,2023-02-02,-72.9,413.98
7320,31594938,2023-02-02,-206.91,207.07
2031,31594938,2023-02-03,49.54,256.61
5737,31594938,2023-02-05,230.5,487.11
8189,31594938,2023-02-06,-77.22,409.89
8530,31594938,2023-02-06,-131.96,277.92999999999995
1805,31594938,2023-02-10,-47.87,230.05999999999997
4406,31594938,2023-02-14,-90.86,139.2
701,31595213,2023-01-31,,418.35
7951,31595213,2023-02-02,184.44,602.79
1293,31595213,2023-02-03,-110.43,492.36
1397,31595213,2023-02-04,128.21,620.57
5828,31595213,2023-02-10,80.77,701.34
7201,31595213,2023-02-12,-122.61,578.73
7594,31595213,2023-02-14,172.38,751.11
702,31661113,2023-01-31,,309.32
2286,31661113,2023-02-02,68.17,377.49
3714,31661113,2023-02-10,102.92,480.40999999999997
2671,31661113,2023-02-10,11.31,491.71999999999997
8123,31661113,2023-02-13,16.59,508.31
703,31670977,2023-01-31,,385.42
4744,31670977,2023-02-02,-1520.8,-1135.3799999999999
6143,31670977,2023-02-04,133.3,-1002.0799999999999
561,31670977,2023-02-08,10.05,-992.0299999999999
6528,31670977,2023-02-14,-87.61,-1079.6399999999999
704,31680976,2023-01-31,,327.79
1168,31680976,2023-02-01,-82.09,245.70000000000002
2257,31680976,2023-02-05,-65.73,179.97000000000003
2612,31680976,2023-02-06,470.6,650.57
589,31680976,2023-02-08,362.6,1013.1700000000001
2032,31680976,2023-02-10,-69.68,943.49
6459,31680976,2023-02-10,-115.98,827.5100000000001
758,31680976,2023-02-11,-1125.0,-297.4899999999999
4901,31680976,2023-02-14,149.9,-147.5899999999999
705,31689747,2023-01-31,,907.21
1156,31689747,2023-02-01,104.57,1011.78
7459,31689747,2023-02-02,-177.5,834.28
4910,31689747,2023-02-04,89.19,923.47
5279,31689747,2023-02-04,19.13,942.6
4053,31689747,2023-02-04,-41.77,900.83
5274,31689747,2023-02-06,-101.84,798.99
6209,31689747,2023-02-07,-107.26,691.73
5460,31689747,2023-02-09,171.71,863.44
706,31693244,2023-01-31,,311.41
7443,31693244,2023-02-02,-145.85,165.56000000000003
264,31693244,2023-02-03,49.16,214.72000000000003
3206,31693244,2023-02-08,-96.95,117.77000000000002
149,31693244,2023-02-08,-710.3,-592.53
3749,31693244,2023-02-10,81.43,-511.09999999999997
1429,31693244,2023-02-13,-126.46,-637.56
1635,31693244,2023-02-13,-155.44,-793.0
2877,31693244,2023-02-14,-73.36,-866.3599999999999
707,31759645,2023-01-31,,43.92
4210,31759645,2023-02-01,162.02,205.94
4617,31759645,2023-02-02,-482.7,-276.75999999999993
6467,31759645,2023-02-04,-104.15,-380.90999999999997
2444,31759645,2023-02-06,123.09,-257.81999999999994
857,31759645,2023-02-06,57.88,-199.93999999999994
2402,31759645,2023-02-07,-169.21,-369.15
3267,31759645,2023-02-08,79.06,-290.0899999999999
1821,31759645,2023-02-08,-163.97,-454.05999999999995
4803,31759645,2023-02-09,-33.72,-487.78
5829,31759645,2023-02-09,-110.83,-598.6099999999999
3499,31759645,2023-02-10,-150.77,-749.3799999999999
708,31770323,2023-01-31,,666.66
4925,31770323,2023-02-07,-74.35,592.31
7149,31770323,2023-02-07,-1002.5,-410.19000000000005
4578,31770323,2023-02-11,60.05,-350.14000000000004
4852,31770323,2023-02-12,147.45,-202.69000000000005
4654,31770323,2023-02-12,73.94,-128.75000000000006
8122,31770323,2023-02-13,109.06,-19.690000000000055
2596,31770323,2023-02-13,-181.51,-201.20000000000005
709,31774984,2023-01-31,,964.57
7928,31774984,2023-02-01,127.57,1092.14
8421,31774984,2023-02-04,121.49,1213.63
1297,31774984,2023-02-08,164.7,1378.33
2275,31774984,2023-02-09,127.38,1505.71
260,31774984,2023-02-09,-139.86,1365.85
8579,31774984,2023-02-11,139.2,1505.05
710,31826534,2023-01-31,,541.64
4576,31826534,2023-02-02,-95.44,446.2
2041,31826534,2023-02-07,155.12,601.3199999999999
6248,31826534,2023-02-10,-104.86,496.46
7458,31826534,2023-02-11,-85.0,411.46
6991,31826534,2023-02-14,615.6,1027.06
711,31830289,2023-01-31,,816.55
4414,31830289,2023-02-01,44.29,860.8399999999999
4451,31830289,2023-02-06,-154.47,706.3699999999999
7907,31830289,2023-02-14,201.77,908.14
712,31873155,2023-01-31,,351.03
10,31873155,2023-02-02,27.44,378.46999999999997
12,31873155,2023-02-02,-123.2,255.26999999999998
5518,31873155,2023-02-04,214.78,470.04999999999995
1244,31873155,2023-02-06,-107.54,362.50999999999993
1321,31873155,2023-02-08,-176.94,185.56999999999994
7609,31873155,2023-02-11,111.88,297.44999999999993
121,31873155,2023-02-12,-9.9,287.54999999999995
713,31957459,2023-01-31,,758.69
1257,31957459,2023-02-01,98.52,857.21
4933,31957459,2023-02-03,89.23,946.44
4756,31957459,2023-02-03,67.03,1013.47
522,31957459,2023-02-03,-113.46,900.0100000000001
4634,31957459,2023-02-06,-104.66,795.35
3636,31957459,2023-02-08,10.58,805.9300000000001
6544,31957459,2023-02-08,-92.54,713.3900000000001
8350,31957459,2023-02-10,-97.29,616.1
714,31978646,2023-01-31,,393.51
5656,31978646,2023-02-05,-172.62,220.89
8425,31978646,2023-02-06,189.18,410.07
1848,31978646,2023-02-09,-50.02,360.05
3230,31978646,2023-02-10,89.99,450.03999999999996
1488,31978646,2023-02-11,112.56,562.6
715,32019304,2023-01-31,,961.49
2878,32019304,2023-02-01,156.79,1118.28
6805,32019304,2023-02-01,-200.4,917.88
7683,32019304,2023-02-02,109.57,1027.45
7457,32019304,2023-02-08,83.96,1111.41
1140,32019304,2023-02-10,32.99,1144.4
1835,32019304,2023-02-11,-109.66,1034.74
7052,32019304,2023-02-13,98.9,1133.6399999999999
716,32084810,2023-01-31,,610.7
660,32084810,2023-02-02,-167.22,443.48
5319,32084810,2023-02-03,-124.8,318.68000000000006
2131,32084810,2023-02-05,-23.02,295.66
8316,32084810,2023-02-06,-16.67,278.99000000000007
2369,32084810,2023-02-08,-67.6,211.39000000000004
7294,32084810,2023-02-12,-67.02,144.37000000000006
717,32092491,2023-01-31,,51.82
4627,32092491,2023-02-01,126.01,177.83
5269,32092491,2023-02-02,101.15,278.98
579,32092491,2023-02-03,48.48,327.46
6071,32092491,2023-02-07,186.23,513.69
1337,32092491,2023-02-09,65.15,578.84
7854,32092491,2023-02-10,400.1,978.94
2628,32092491,2023-02-14,-137.92,841.0200000000001
674,32092491,2023-02-14,-349.1,491.9200000000001
2782,32092491,2023-02-14,-1401.8,-909.8799999999999
718,32109414,2023-01-31,,967.31
4009,32109414,2023-02-01,116.27,1083.58
8152,32109414,2023-02-05,-119.48,964.0999999999999
130,32109414,2023-02-12,62.68,1026.78
8122,32109414,2023-02-13,-109.06,917.7199999999999
719,32131123,2023-01-31,,758.69
1631,32131123,2023-02-04,16.51,775.2
8539,32131123,2023-02-10,-96.17,679.0300000000001
3237,32131123,2023-02-11,-132.94,546.09
720,32192958,2023-01-31,,209.37
1956,32192958,2023-02-02,157.41,366.78
440,32192958,2023-02-05,1625.6,1992.3799999999999
6153,32192958,2023-02-05,-139.75,1852.6299999999999
8276,32192958,2023-02-07,43.86,1896.4899999999998
1105,32192958,2023-02-11,148.04,2044.5299999999997
4074,32192958,2023-02-13,-52.19,1992.34
155,32192958,2023-02-13,-1132.5,859.8399999999999
721,32221529,2023-01-31,,887.75
2693,32221529,2023-02-06,120.6,1008.35
819,32221529,2023-02-06,114.11,1122.46
933,32221529,2023-02-07,120.64,1243.1
3950,32221529,2023-02-08,-48.19,1194.91
355,32221529,2023-02-10,108.57,1303.48
1044,32221529,2023-02-11,45.67,1349.15
2291,32221529,2023-02-13,102.23,1451.38
7454,32221529,2023-02-13,-70.3,1381.08
722,32221652,2023-01-31,,36.96
714,32221652,2023-02-01,-1089.6,-1052.6399999999999
1291,32221652,2023-02-01,-1820.3,-2872.9399999999996
734,32221652,2023-02-06,32.37,-2840.5699999999997
5339,32221652,2023-02-06,-92.29,-2932.8599999999997
5940,32221652,2023-02-07,591.2,-2341.66
2157,32221652,2023-02-08,-178.49,-2520.1499999999996
723,32261620,2023-01-31,,55.43
8392,32261620,2023-02-01,787.2,842.63
5048,32261620,2023-02-02,179.4,1022.03
7672,32261620,2023-02-02,91.97,1114.0
7042,32261620,2023-02-03,126.64,1240.64
161,32261620,2023-02-11,143.78,1384.42
5414,32261620,2023-02-13,-151.84,1232.58
5361,32261620,2023-02-13,-157.9,1074.68
724,32275676,2023-01-31,,889.61
8229,32275676,2023-02-03,70.29,959.9
8211,32275676,2023-02-07,-173.35,786.55
6252,32275676,2023-02-09,119.17,905.72
8150,32275676,2023-02-14,70.03,975.75
725,32308270,2023-01-31,,976.53
1052,32308270,2023-02-03,139.16,1115.69
7915,32308270,2023-02-05,-62.56,1053.1299999999999
4242,32308270,2023-02-09,11.67,1064.8
2929,32308270,2023-02-09,-1060.0,4.7999999999999545
726,32312381,2023-01-31,,742.85
8188,32312381,2023-02-01,-96.77,646.08
539,32312381,2023-02-11,134.09,780.1700000000001
727,32312410,2023-01-31,,817.47
3496,32312410,2023-02-04,-89.58,727.89
728,32370392,2023-01-31,,369.09
